,rally,receiving_shot,returned_shot,combined,is_winner,is_forced_error,is_winner_or_forced_error
19255,4s3f3i1=f2b2b3s1f1f3#,f1,f3,f1f3,0,1,1
19256,4s2f3s2f2+f2o2#,f2,o2,f2o2,0,1,1
19257,4f3f3b2f1f2f2b1f3@,b1,f3,b1f3,0,0,0
19258,4s3f2s2f3@,s2,f3,s2f3,0,0,0
19259,6b39f3b3f2f2f3b3f3b1w@,f3,b1,f3b1,0,0,0
19260,4b29f1f1b1f3d@,b1,f3,b1f3,0,0,0
19261,4b28b3f2f1b2f3f;2f+1b1v3*,b1,v3,b1v3,1,0,1
19262,6s19f1s1f1s3s1s1f1s+3b3v^1*,b3,v^1,b3v^1,1,0,1
19263,6b18f1f1f1f3*,f1,f3,f1f3,1,0,1
19264,4f29f1b3b3f3b3f;2r-1d#,f;2,r-1,f;2r-1,0,1,1
19265,6b18s2f1s2f1s3b3f+3s1n#,f+3,s1,f+3s1,0,1,1
19266,4f19s1f+1b;1v2n#,b;1,v2,b;1v2,0,1,1
19267,4f18f1f1f1f1s3n@,f1,s3,f1s3,0,0,0
19268,4b!29f1s1f1b1fn#,f1,b1,f1b1,0,1,1
19269,6b37s1s1f+1b1d#,f+1,b1,f+1b1,0,1,1
19270,4b19s1f1s3b3f3n@,b3,f3,b3f3,0,0,0
19271,6b19b2f+1d@,b2,f+1,b2f+1,0,0,0
19272,6b29f1f1f1f1f1f1n#,f1,f1,f1f1,0,1,1
19273,4+b17i1f3*,i1,f3,i1f3,1,0,1
19274,4b28f2s1s3b3f3b3f3b3f3b3f3b1n@,f3,b1,f3b1,0,0,0
19275,4f18f3s2f3b2f1w@,b2,f1,b2f1,0,0,0
19276,4b37f3b1*,f3,b1,f3b1,1,0,1
19277,4s28f3f3b3f2b2s3b3f3w@,b3,f3,b3f3,0,0,0
19278,5b28f+1f2n#,f+1,f2,f+1f2,0,1,1
19279,6b19s3b1s+3b3n#,s+3,b3,s+3b3,0,1,1
19280,6s37s+1b1n#,s+1,b1,s+1b1,0,1,1
19281,4b28f3b1f3b3f1f2f3b1y+1f-3w#,y+1,f-3,y+1f-3,0,1,1
19282,6f27f+1b1v3n#,b1,v3,b1v3,0,1,1
19283,6b17f1f1s3b1s1f1s1f1s1d@,f1,s1,f1s1,0,0,0
19284,6b17s1f1s2n@,f1,s2,f1s2,0,0,0
19285,6s+29f1h3b1*,h3,b1,h3b1,1,0,1
19286,6b27f3b3f3b2s1f1b1f3f3b2b1f1s1n@,f1,s1,f1s1,0,0,0
19287,4b19s1f1b1d#,f1,b1,f1b1,0,1,1
19288,6b29f3f3f3b3f1f1s+3b1z2d#,b1,z2,b1z2,0,1,1
19289,4b38f3b1s+1f1z3b3n#,z3,b3,z3b3,0,1,1
19290,6b29f3b2n#,f3,b2,f3b2,0,1,1
19291,4b27f+1l1o1*,l1,o1,l1o1,1,0,1
19292,6b18s3b3f+1f3v3*,f3,v3,f3v3,1,0,1
19293,4s28s1s2s1s3b1s2f1s+3n@,f1,s+3,f1s+3,0,0,0
19294,5f28f1b1f+3f1w#,f+3,f1,f+3f1,0,1,1
19295,4b18f3f3s+1b1n#,s+1,b1,s+1b1,0,1,1
19296,6b38b3f2n@,b3,f2,b3f2,0,0,0
19297,4b29f1f3w#,f1,f3,f1f3,0,1,1
19298,6f37f+3s1z1n@,s1,z1,s1z1,0,0,0
19299,6b37f2f3f3d@,f3,f3,f3f3,0,0,0
19300,6b27f+1f3w#,f+1,f3,f+1f3,0,1,1
19301,5b39f2b+3f3v1w#,f3,v1,f3v1,0,1,1
19302,4s27f1b1f1s+3b1*,s+3,b1,s+3b1,1,0,1
19303,4b29f2f1f1f1f3n@,f1,f3,f1f3,0,0,0
19304,5s38b3f3b1s1n#,b1,s1,b1s1,0,1,1
19305,4b19f1f1n@,f1,f1,f1f1,0,0,0
19306,5+b28v^1b-1*,v^1,b-1,v^1b-1,1,0,1
19307,6b27f3f1b1b;^3*,b1,b;^3,b1b;^3,1,0,1
19308,4b19b2f+1b1*,f+1,b1,f+1b1,1,0,1
19309,5b28f1b2n#,f1,b2,f1b2,0,1,1
19310,5b39f1s1b1b1s2f+3*,s2,f+3,s2f+3,1,0,1
19311,5f29b1b1b1s2f+1b1z3*,b1,z3,b1z3,1,0,1
19312,6f18b1b2f+3f1n#,f+3,f1,f+3f1,0,1,1
19313,4f38f1b3f1*,b3,f1,b3f1,1,0,1
19314,5f27f3f3d#,f3,f3,f3f3,0,1,1
19315,4f;28f+3h=2f2n@,h=2,f2,h=2f2,0,0,0
19316,5b28f3f3f1b1f3*,b1,f3,b1f3,1,0,1
19317,5b18b3f3f3d@,f3,f3,f3f3,0,0,0
19318,6f29f3f1b3f3f3*,f3,f3,f3f3,1,0,1
19319,4f29i=1b+1b3v^3r-3n#,v^3,r-3,v^3r-3,0,1,1
19320,5f27b+1b1w#,b+1,b1,b+1b1,0,1,1
19321,5b28f+3r1z2*,r1,z2,r1z2,1,0,1
19322,c6b18b2b1b2f3f2b2f3f1b1s3*,b1,s3,b1s3,1,0,1
19323,6f39r2r+1b1v2n#,b1,v2,b1v2,0,1,1
19324,5s27f+;3f1*,f+;3,f1,f+;3f1,1,0,1
19325,4b18b1b2f3f2b+1s1z1n#,s1,z1,s1z1,0,1,1
19326,6b28f1b1b1b1s2r+1m1*,r+1,m1,r+1m1,1,0,1
19327,6b28f+3l3o1b1d#,o1,b1,o1b1,0,1,1
19328,5b18f1s3f3f1b1b2b1b1b2f3f3d@,f3,f3,f3f3,0,0,0
19329,c5b28f3f1n#,f3,f1,f3f1,0,1,1
19330,5b19h=;^1b-;1m2d#,b-;1,m2,b-;1m2,0,1,1
19331,4b19b1f+3*,b1,f+3,b1f+3,1,0,1
19332,4f38f3f3n@,f3,f3,f3f3,0,0,0
19333,5b19b1b1b2f2b1s1f+3f1*,f+3,f1,f+3f1,1,0,1
19334,4b19b1b1f1s3f3f3f1*,f3,f1,f3f1,1,0,1
19335,6b+17b1z3n@,b1,z3,b1z3,0,0,0
19336,5s19f1b1b1x@,b1,b1,b1b1,0,0,0
19337,6f39f2f3f1*,f3,f1,f3f1,1,0,1
19338,4f19b1s1w#,b1,s1,b1s1,0,1,1
19339,5b28f3f3f3n@,f3,f3,f3f3,0,0,0
19340,5+f28o3f3n#,o3,f3,o3f3,0,1,1
19341,5b17f1b2f1b1b3x@,b1,b3,b1b3,0,0,0
19342,5b28b+1b1n#,b+1,b1,b+1b1,0,1,1
19343,6f+39h=1z3*,h=1,z3,h=1z3,1,0,1
19344,5s18b+1b1w#,b+1,b1,b+1b1,0,1,1
19345,6b29b3r2k=+1d@,r2,k=+1,r2k=+1,0,0,0
19346,5b18b3f3f2u3f2m2d@,f2,m2,f2m2,0,0,0
19347,5f17s1b1b1s3r#,b1,s3,b1s3,0,1,1
19348,5s+19m1o1n#,m1,o1,m1o1,0,1,1
19349,4b18b1b1b1b1b1y3*,b1,y3,b1y3,1,0,1
19350,6f19s2f+1b2v3*,b2,v3,b2v3,1,0,1
19351,6b37f1b1b3f3n#,b3,f3,b3f3,0,1,1
19352,5b19f3f3d#,f3,f3,f3f3,0,1,1
19353,5b27b1b1b1b2f+3f1w#,f+3,f1,f+3f1,0,1,1
19354,5r18b+3f1w#,b+3,f1,b+3f1,0,1,1
19355,5+b17i2f1z3j1z1w@,j1,z1,j1z1,0,0,0
19356,5s28b1b1b+1b3n#,b+1,b3,b+1b3,0,1,1
19357,6f29f1b1s+3f3n#,s+3,f3,s+3f3,0,1,1
19358,6b28b1f3w@,b1,f3,b1f3,0,0,0
19359,5b37s1f3s1f1d@,s1,f1,s1f1,0,0,0
19360,6b17f1f1f3n@,f1,f3,f1f3,0,0,0
19361,6b18r2f3b2d#,f3,b2,f3b2,0,1,1
19362,4b19f1f3y1*,f3,y1,f3y1,1,0,1
19363,6b27f2f1f1w@,f1,f1,f1f1,0,0,0
19364,4f28b3b1f1f1f1f3b3b1f1f1f1f1f3s2f3s3b1f1f1n@,f1,f1,f1f1,0,0,0
19365,4b38s3f1n@,s3,f1,s3f1,0,0,0
19366,6b29s3b1w@,s3,b1,s3b1,0,0,0
19367,6b28f3b3b3y+3*,b3,y+3,b3y+3,1,0,1
19368,4b39b2f+3s#,b2,f+3,b2f+3,0,1,1
19369,6b38s3s3b;2f+1n#,b;2,f+1,b;2f+1,0,1,1
19370,6b27s1f1f3b2s1f1n@,s1,f1,s1f1,0,0,0
19371,6b+38b3z3m3*,z3,m3,z3m3,1,0,1
19372,5f18f1f+3s2o3*,s2,o3,s2o3,1,0,1
19373,6b29b2f1w@,b2,f1,b2f1,0,0,0
19374,6b37b2f3b1f3b3s3b3s1f+3b3z^3*,b3,z^3,b3z^3,1,0,1
19375,5b38b1f1f1f2f1w@,f2,f1,f2f1,0,0,0
19376,4b39b2f+3n@,b2,f+3,b2f+3,0,0,0
19377,5b38s3s+2b3z1l3p1r1v3s2d#,v3,s2,v3s2,0,1,1
19378,6f37s3z1*,s3,z1,s3z1,1,0,1
19379,5b28f1f1f1f3b3b1f1f2b1f1f1f1r2f3b1w@,f3,b1,f3b1,0,0,0
19380,4b39b2f3b1w@,f3,b1,f3b1,0,0,0
19381,4b37s2s2b1f2s1w@,f2,s1,f2s1,0,0,0
19382,c6b37b3b3f3b2f+1f1w#,f+1,f1,f+1f1,0,1,1
19383,4+b37i2l+3*,i2,l+3,i2l+3,1,0,1
19384,4f38b+3s3w#,b+3,s3,b+3s3,0,1,1
19385,6b+38b1v1*,b1,v1,b1v1,1,0,1
19386,4b38b1f1f1f1f2b+3b3z1w#,b3,z1,b3z1,0,1,1
19387,4b29f3b2d@,f3,b2,f3b2,0,0,0
19388,5b17f1f1f+1r1*,f+1,r1,f+1r1,1,0,1
19389,6f;39b3b3b3s3b3s3b+3x@,s3,b+3,s3b+3,0,0,0
19390,5b28s3s2s2s2s1f3s3z1f1n#,z1,f1,z1f1,0,1,1
19391,6b28f3b2d@,f3,b2,f3b2,0,0,0
19392,4b38f3f3b2f1f2f1f1f1n@,f1,f1,f1f1,0,0,0
19393,4b28f2f1f1f3w@,f1,f3,f1f3,0,0,0
19394,6b29b2f2b2f2f1f2b2b1f3b3b3d@,b3,b3,b3b3,0,0,0
19395,6f27f+3b3z1d#,b3,z1,b3z1,0,1,1
19396,6b29b3b3b2f3b3d@,f3,b3,f3b3,0,0,0
19397,4+s37z3m2o2*,m2,o2,m2o2,1,0,1
19398,4b28f1f2f3*,f2,f3,f2f3,1,0,1
19399,4b28f1f1f3s2f+3m3w#,f+3,m3,f+3m3,0,1,1
19400,4s37s+3b3z2l3*,z2,l3,z2l3,1,0,1
19401,6b28b1r3w#,b1,r3,b1r3,0,1,1
19402,4b37b3f2d#,b3,f2,b3f2,0,1,1
19403,6s38b3b1f3n@,b1,f3,b1f3,0,0,0
19404,6b28b3b3b2f1f1f3b3n#,f3,b3,f3b3,0,1,1
19405,4s37s+2f2v#,s+2,f2,s+2f2,0,1,1
19406,4b37b3s3f1w@,s3,f1,s3f1,0,0,0
19407,4b;27r3b1v#,r3,b1,r3b1,0,1,1
19408,6b38b3b1*,b3,b1,b3b1,1,0,1
19409,4b39f2f2f3b2b3b2f3b3b3b3f3b3f1f1w#,f1,f1,f1f1,0,1,1
19410,6f27f3b1f1f1*,f1,f1,f1f1,1,0,1
19411,4b38b3b2f1f1f3s3b2y1f3b3d#,f3,b3,f3b3,0,1,1
19412,4b28f3b3f1w@,b3,f1,b3f1,0,0,0
19413,c4f17f+3b1*,f+3,b1,f+3b1,1,0,1
19414,4s28s+2b3*,s+2,b3,s+2b3,1,0,1
19415,6f28f1r1w#,f1,r1,f1r1,0,1,1
19416,4b38b3b3w@,b3,b3,b3b3,0,0,0
19417,6s28b1f3b3f3f2f2f3b1f1d@,b1,f1,b1f1,0,0,0
19418,4s28f3b2f+3b3n@,f+3,b3,f+3b3,0,0,0
19419,4+s38v1f3*,v1,f3,v1f3,1,0,1
19420,6s28b3b3b3b2f3b2n@,f3,b2,f3b2,0,0,0
19421,4b29f2f2d@,f2,f2,f2f2,0,0,0
19422,4b28f3s2f+2b3*,f+2,b3,f+2b3,1,0,1
19423,4b38b3b3f3b2b2n#,b2,b2,b2b2,0,1,1
19424,6s28s2f3b2f2f3s3f3b3f2f1f2f2f2n@,f2,f2,f2f2,0,0,0
19425,6f27f3b1f2f+1l2o3m2o1*,m2,o1,m2o1,1,0,1
19426,4b;37s+1f1*,s+1,f1,s+1f1,1,0,1
19427,4b38b2f3b3w@,f3,b3,f3b3,0,0,0
19428,4b28f3s1n#,f3,s1,f3s1,0,1,1
19429,6f28f2f1*,f2,f1,f2f1,1,0,1
19430,4f38b3s3s+1f1w#,s+1,f1,s+1f1,0,1,1
19431,6s39b3b3b3f3b3n@,f3,b3,f3b3,0,0,0
19432,6b28f+3b3n@,f+3,b3,f+3b3,0,0,0
19433,4s37f+3b2*,f+3,b2,f+3b2,1,0,1
19434,6b27f3b3b+3b#,b3,b+3,b3b+3,0,1,1
19435,4s28f+1f1n@,f+1,f1,f+1f1,0,0,0
19436,6s29f3s3s3s2n#,s3,s2,s3s2,0,1,1
19437,6b27i3b1*,i3,b1,i3b1,1,0,1
19438,6f28f+3b3n#,f+3,b3,f+3b3,0,1,1
19439,6+b27z3b;3*,z3,b;3,z3b;3,1,0,1
19440,4b28f3b3b3f1f2f1w@,f2,f1,f2f1,0,0,0
19441,4b37b1f3i2n#,f3,i2,f3i2,0,1,1
19442,4b38b3f3b3f1f2f1n@,f2,f1,f2f1,0,0,0
19443,6f27b2f3b3w@,f3,b3,f3b3,0,0,0
19444,4s37s3b2f2b2f1n@,b2,f1,b2f1,0,0,0
19445,4b38b1f2f3w@,f2,f3,f2f3,0,0,0
19446,4f39b2b3n@,b2,b3,b2b3,0,0,0
19447,6b29f3b1d#,f3,b1,f3b1,0,1,1
19448,4f38b3f1f1n#,f1,f1,f1f1,0,1,1
19449,5f28f2b2f+3b3i1f1*,i1,f1,i1f1,1,0,1
19450,4b28f3b2f3b1f1f1f3b1r2f+1f#,r2,f+1,r2f+1,0,1,1
19451,4f28b2b2f1n@,b2,f1,b2f1,0,0,0
19452,5s37s3f1f1f2f+3b1w@,f+3,b1,f+3b1,0,0,0
19453,6b28b2b3b3f2f3n#,f2,f3,f2f3,0,1,1
19454,5s38b2s2f+1f3z^3s2v#,z^3,s2,z^3s2,0,1,1
19455,6f17f3b+3s3i1f1v2*,f1,v2,f1v2,1,0,1
19456,6f28f3s2f3b1n@,f3,b1,f3b1,0,0,0
19457,5s38f3b3b2f3s3f3b3f3b3s1f1f3b3b3b1f3w#,b1,f3,b1f3,0,1,1
19458,6f38f3b2f1f3b1f2b2n@,f2,b2,f2b2,0,0,0
19459,6b28f1f1n#,f1,f1,f1f1,0,1,1
19460,6s38f3b2f1f1f+2b3*,f+2,b3,f+2b3,1,0,1
19461,5+b28i2f3z2d#,f3,z2,f3z2,0,1,1
19462,5b17f+3m3o3b2f2f+3s1w#,f+3,s1,f+3s1,0,1,1
19463,4s38f+;1f1h3*,f1,h3,f1h3,1,0,1
19464,5b;37s+3b1v#,s+3,b1,s+3b1,0,1,1
19465,5b38b3f3n@,b3,f3,b3f3,0,0,0
19466,5s38f1f3d#,f1,f3,f1f3,0,1,1
19467,5b19f2f2b3f;3s3s+1f1*,s+1,f1,s+1f1,1,0,1
19468,6b29f2f1r3f2f1f1d#,f1,f1,f1f1,0,1,1
19469,5s18f1f1f3b3f3f2f2b2f3s2f1*,s2,f1,s2f1,1,0,1
19470,5b28f3b2n#,f3,b2,f3b2,0,1,1
19471,6f28f3b3f1d@,b3,f1,b3f1,0,0,0
19472,4f38b1r2n#,b1,r2,b1r2,0,1,1
19473,4f28f+3b3i3b1*,i3,b1,i3b1,1,0,1
19474,5f28f2f3s3f+1r2v3m2o1w@,m2,o1,m2o1,0,0,0
19475,6f27f+1l1x#,f+1,l1,f+1l1,0,1,1
19476,c6b29f3f3*,f3,f3,f3f3,1,0,1
19477,5b28f+3s1v2b1n#,v2,b1,v2b1,0,1,1
19478,4b38s2f+1f1v3*,f1,v3,f1v3,1,0,1
19479,5b38b1f2b3b2f2f3b1f;2f1f+3b3*,f+3,b3,f+3b3,1,0,1
19480,4b27f+3m2o3s#,m2,o3,m2o3,0,1,1
19481,4b38b3f+1f1*,f+1,f1,f+1f1,1,0,1
19482,6b17f1f1f1*,f1,f1,f1f1,1,0,1
19483,4f28f1f3n#,f1,f3,f1f3,0,1,1
19484,5f18f2f+3m1o1l2d#,o1,l2,o1l2,0,1,1
19485,5b38b3b2f+3b1*,f+3,b1,f+3b1,1,0,1
19486,5f18r2f-3*,r2,f-3,r2f-3,1,0,1
19487,5f18f1f1f2f3b2f3b2f2f+1w@,f2,f+1,f2f+1,0,0,0
19488,4b37f+1f1v3m3o1l3w#,o1,l3,o1l3,0,1,1
19489,5f28f3b2f+1*,b2,f+1,b2f+1,1,0,1
19490,4s38b2f1f1d@,f1,f1,f1f1,0,0,0
19491,4s37s+3l2o1*,l2,o1,l2o1,1,0,1
19492,5b37f3b3b2f2f2d@,f2,f2,f2f2,0,0,0
19493,5s27f+1f1*,f+1,f1,f+1f1,1,0,1
19494,5+b27v1f3*,v1,f3,v1f3,1,0,1
19495,6f28f3b2f2f2b2f2d@,b2,f2,b2f2,0,0,0
19496,5b38b3b3b3f3b3s3f1f2f3s2n#,f3,s2,f3s2,0,1,1
19497,5+r27h3b3z1f2v#,z1,f2,z1f2,0,1,1
19498,5+r27h3f3z1*,f3,z1,f3z1,1,0,1
19499,6b38b3b2f3w#,b2,f3,b2f3,0,1,1
19500,6b27f+3m2o1*,m2,o1,m2o1,1,0,1
19501,5+b17h3b3z3b2z2b2z2b1*,z2,b1,z2b1,1,0,1
19502,6b38b2f2b2f2b2n@,f2,b2,f2b2,0,0,0
19503,6f28f1f1f1f2s+1w@,f2,s+1,f2s+1,0,0,0
19504,5+b38z3b2z2r2z2j2*,z2,j2,z2j2,1,0,1
19505,5b28b2f1f1f1r1f+3b3z1f3z3*,f3,z3,f3z3,1,0,1
19506,5b28f1f1f3b1d@,f3,b1,f3b1,0,0,0
19507,5+f27i2f1n@,i2,f1,i2f1,0,0,0
19508,4b38f3f3b3b2n@,b3,b2,b3b2,0,0,0
19509,5b28s3s3s+3b1v1f1*,v1,f1,v1f1,1,0,1
19510,5f19f2f2b2f+3n@,b2,f+3,b2f+3,0,0,0
19511,5+b27i3b3z1n#,b3,z1,b3z1,0,1,1
19512,5f27s3b3f3b3s1f3b2b2f3s3f2n@,s3,f2,s3f2,0,0,0
19513,c4+r27i3b3z1w#,b3,z1,b3z1,0,1,1
19514,5+b27v3b3z1f3z3*,f3,z3,f3z3,1,0,1
19515,4+r27z3m2o3l3w#,o3,l3,o3l3,0,1,1
19516,6f28f1f1f1f1*,f1,f1,f1f1,1,0,1
19517,4b27f+3b2v^1f3*,v^1,f3,v^1f3,1,0,1
19518,6b17f1f+2b3z^2n@,b3,z^2,b3z^2,0,0,0
19519,5+b28v3b1v^2n#,b1,v^2,b1v^2,0,1,1
19520,6+r37z2b1w@,z2,b1,z2b1,0,0,0
19521,5+b37z3b3d#,z3,b3,z3b3,0,1,1
19522,5+b27v1f3d#,v1,f3,v1f3,0,1,1
19523,4b38b1f2b2b+3b3z^1*,b3,z^1,b3z^1,1,0,1
19524,6f39b2f+3n@,b2,f+3,b2f+3,0,0,0
19525,5+r38z3b1n#,z3,b1,z3b1,0,1,1
19526,4b38b3b+1*,b3,b+1,b3b+1,1,0,1
19527,5+b37z3b2z3d#,b2,z3,b2z3,0,1,1
19528,6+f27i3b2z#,i3,b2,i3b2,0,1,1
19529,5+b28z3b2n#,z3,b2,z3b2,0,1,1
19530,5+b28v3b3z1*,b3,z1,b3z1,1,0,1
19531,6f38b3s2f+1f1*,f+1,f1,f+1f1,1,0,1
19532,4b38f2f+1r#,f2,f+1,f2f+1,0,1,1
19533,5s28f1f1f2b2f1f1f1n@,f1,f1,f1f1,0,0,0
19534,c5f37s+3f1n@,s+3,f1,s+3f1,0,0,0
19535,4b38b1f2f1f;1r+2f1v2b2n#,v2,b2,v2b2,0,1,1
19536,5+f28v1f3*,v1,f3,v1f3,1,0,1
19537,4f28f3b2f1f1f1n@,f1,f1,f1f1,0,0,0
19538,4b38f3b3b3f+3b3z1fn#,b3,z1,b3z1,0,1,1
19539,6f18f1f2s3b2f1f1f1f3s3f3s+2f3*,s+2,f3,s+2f3,1,0,1
19540,5b28b3b3f3s3d#,f3,s3,f3s3,0,1,1
19541,4f28f1f1f3b3n#,f3,b3,f3b3,0,1,1
19542,5b18f3b;1f1f1f2b2f1f1f1r3b-3*,r3,b-3,r3b-3,1,0,1
19543,6b28f+3s3z1d#,s3,z1,s3z1,0,1,1
19544,6r28f+3m2o3*,m2,o3,m2o3,1,0,1
19545,6f28f+3b3z^3*,b3,z^3,b3z^3,1,0,1
19546,5f39i=1f1f1r3b3b1f1n#,b1,f1,b1f1,0,1,1
19547,5b28f1f1f3b3f3w@,b3,f3,b3f3,0,0,0
19548,4b38b3b3f3s2f1f3s3s+3m3p2n#,m3,p2,m3p2,0,1,1
19549,5b37b3s1f+1*,s1,f+1,s1f+1,1,0,1
19550,6f28f3b3b2f1f1f3*,f1,f3,f1f3,1,0,1
19551,4b28f3b1f1f1f1f2b3b+1r1n#,b+1,r1,b+1r1,0,1,1
19552,6b38b3s1f2f+3b3i1r-1v^2*,r-1,v^2,r-1v^2,1,0,1
19553,5f19f3b3f1f3y+3*,f3,y+3,f3y+3,1,0,1
19554,5b28b3b+3s1v1d@,s1,v1,s1v1,0,0,0
19555,4b38f3b3s3s3f3b3b3b3b3f3b3b3n@,b3,b3,b3b3,0,0,0
19556,5b18f1f1f2b3b1w@,b3,b1,b3b1,0,0,0
19557,4b37s3b1f+3*,b1,f+3,b1f+3,1,0,1
19558,4f29f3b2f1f1d@,f1,f1,f1f1,0,0,0
19559,4f19f2f3f3b3b3b3s1w#,b3,s1,b3s1,0,1,1
19560,4b28f1f2f3b1n#,f3,b1,f3b1,0,1,1
19561,4b39f1r1f+1*,r1,f+1,r1f+1,1,0,1
19562,5f37s3f1f1f3d@,f1,f3,f1f3,0,0,0
19563,5f37b3f3b3b3s3s3n@,s3,s3,s3s3,0,0,0
19564,4b19f1f3b3s3b3b1f1f1f1*,f1,f1,f1f1,1,0,1
19565,5b28b1f3b3s3d@,b3,s3,b3s3,0,0,0
19566,4b37b3b2f+1f1w#,f+1,f1,f+1f1,0,1,1
19567,4b38b3b2f3b3b3b2f1f3w@,f1,f3,f1f3,0,0,0
19568,4b38b1f+3b3w#,f+3,b3,f+3b3,0,1,1
19569,4b38f3b3f3s3s+3b3z^3s;-1f3z1x#,f3,z1,f3z1,0,1,1
19570,5f28f1f3w#,f1,f3,f1f3,0,1,1
19571,5f38b1f3b3b3f1f1d#,f1,f1,f1f1,0,1,1
19572,4f28b3b3b3f1d@,b3,f1,b3f1,0,0,0
19573,5b38b3b3b1f3b1f1f1f2f3s1f+3s1h3n#,s1,h3,s1h3,0,1,1
19574,4b38f+3b1h2f1v#,h2,f1,h2f1,0,1,1
19575,5f38b1f1f1n@,f1,f1,f1f1,0,0,0
19576,5b28f1f2f3*,f2,f3,f2f3,1,0,1
19577,5f28f+3b1f-3d@,b1,f-3,b1f-3,0,0,0
19578,4b38b2f1f1f3*,f1,f3,f1f3,1,0,1
19579,5b29f1f1f2b;3s3b3b3b3b;2f1f2b+3m3d#,b+3,m3,b+3m3,0,1,1
19580,4b38b1f1w@,b1,f1,b1f1,0,0,0
19581,6b29f3b3b3b3b1f1b2f3b1f1f1f1f3s3n#,f3,s3,f3s3,0,1,1
19582,5b29b3b1n@,b3,b1,b3b1,0,0,0
19583,4s29f1f3b+3m3x#,b+3,m3,b+3m3,0,1,1
19584,5b19f1f+3b3n#,f+3,b3,f+3b3,0,1,1
19585,6f37b3f3s3n@,f3,s3,f3s3,0,0,0
19586,5f39b3f3b1f1f2f3b2f3b3b3d@,b3,b3,b3b3,0,0,0
19587,6f39i=3f1f3d#,f1,f3,f1f3,0,1,1
19588,4f17r3k2b3b2f3s3s1f1f1f1f1f3d#,f1,f3,f1f3,0,1,1
19589,4b38b1f3b3s3n#,b3,s3,b3s3,0,1,1
19590,5f39b3b+1n@,b3,b+1,b3b+1,0,0,0
19591,5b27b1f1f3*,f1,f3,f1f3,1,0,1
19592,6b29f1f3b3b3s1f+3b3w#,f+3,b3,f+3b3,0,1,1
19593,5f27f1f3b3b3f1f1f3b3s3b3b1f1r3b+3b3n#,b+3,b3,b+3b3,0,1,1
19594,4b38b2f3s1f1f3b3b1f3b3b3b1f1n@,b1,f1,b1f1,0,0,0
19595,6b39b3f3b1f1f1f3b1f2f+1f1*,f+1,f1,f+1f1,1,0,1
19596,5b18f1f3s;3s+1f2v^1*,f2,v^1,f2v^1,1,0,1
19597,6f37b3b3b3b3s3b3b3b3b1f3x#,b1,f3,b1f3,0,1,1
19598,4f27f2f2b2f1f1f3b3s+3m3o3b+1f1v^3*,f1,v^3,f1v^3,1,0,1
19599,6f37b3s2b3s3s3f3b3s3b1f1f1f1f3f1d@,f3,f1,f3f1,0,0,0
19600,4b29f2f1d@,f2,f1,f2f1,0,0,0
19601,4f28f+3b3i^3n#,b3,i^3,b3i^3,0,1,1
19602,4b38f3b3s3b3s1f3y3s-1l2*,s-1,l2,s-1l2,1,0,1
19603,4f19f1f1f+2b3*,f+2,b3,f+2b3,1,0,1
19604,5b29f3f3s3b-3b2v^1f-3*,v^1,f-3,v^1f-3,1,0,1
19605,6f37s3f1f1f1n#,f1,f1,f1f1,0,1,1
19606,4f38s;3s-3d#,s;3,s-3,s;3s-3,0,1,1
19607,5b39s3b3f1f1f3b2y3b-3n@,y3,b-3,y3b-3,0,0,0
19608,5f37s3f3s3f1f1f1f3b3s1f3s3b3d@,s3,b3,s3b3,0,0,0
19609,4b39f3f1n@,f3,f1,f3f1,0,0,0
19610,4f19f3s2f1f1n#,f1,f1,f1f1,0,1,1
19611,4f39f2f1f3w@,f1,f3,f1f3,0,0,0
19612,5b18f1r2b1*,r2,b1,r2b1,1,0,1
19613,5f37s3f3s3f3s3f1f1f1n@,f1,f1,f1f1,0,0,0
19614,6b29f3b3f1f1f3s1w#,f3,s1,f3s1,0,1,1
19615,5b19f1f3d@,f1,f3,f1f3,0,0,0
19616,4s38b1f1f2b3b3n#,b3,b3,b3b3,0,1,1
19617,4f29b3s3f+3m2f1f3d#,f1,f3,f1f3,0,1,1
19618,4b29f1f1f1w@,f1,f1,f1f1,0,0,0
19619,5b17f-3m2d#,f-3,m2,f-3m2,0,1,1
19620,5s28f1f1f1f3b3s3d@,b3,s3,b3s3,0,0,0
19621,4f37s3b3s3b3b3b3d#,b3,b3,b3b3,0,1,1
19622,4f17f3s3f3b3b+1f1*,b+1,f1,b+1f1,1,0,1
19623,4s39f3s3f3s1f1f1f1f1f2s3f1f2b3s3b3n@,s3,b3,s3b3,0,0,0
19624,4b38y3s-1l3p3*,l3,p3,l3p3,1,0,1
19625,6b29f3b3s3b3f1f1w#,f1,f1,f1f1,0,1,1
19626,4b38s1f1d@,s1,f1,s1f1,0,0,0
19627,4s38b1f3w#,b1,f3,b1f3,0,1,1
19628,4f17f3b3w@,f3,b3,f3b3,0,0,0
19629,5f18r1f+3b1n#,f+3,b1,f+3b1,0,1,1
19630,6b37s2f3s3f1f1f1n@,f1,f1,f1f1,0,0,0
19631,5b28f1f3b3s1f1f3b3s3b3s1f1f1f1f2b3s3s3u3s-3n#,u3,s-3,u3s-3,0,1,1
19632,4s39b3f3f3s1f1f1f3s3s+3m3o3b1*,o3,b1,o3b1,1,0,1
19633,5f29f1f1f1f1f1f;2b3s3b1f1d#,b1,f1,b1f1,0,1,1
